event_type,event_cause,veh_type,requires_road_closure,hour,day_of_week,month,location_cluster,incident_distance,priority,resolution_minutes,latitude,longitude
unplanned,tree_fall,Unknown,False,21,2,4,30,78.63344207951786,Low,7.4806798500000005,13.0505275,77.5429039
unplanned,water_logging,Unknown,False,21,2,4,38,78.63006681722482,High,3.390873716666667,12.9880008,77.549979
unplanned,others,Unknown,False,21,2,4,37,78.6155905359525,Low,63.64819228333333,13.0011314,77.5331004
unplanned,pot_holes,Unknown,False,21,2,4,19,78.65375315139234,Low,38.295931833333334,12.9170102,77.5858475
unplanned,water_logging,Unknown,False,21,2,4,30,78.63507293063006,Low,10.407839416666667,13.0493069,77.5447631
unplanned,tree_fall,Unknown,False,21,2,4,30,78.63481330540047,Low,13.563198766666666,13.049291,77.5445025
unplanned,tree_fall,Unknown,True,21,2,4,1,4.8382331485418364e-05,Low,4537.371433433334,13.0198398,77.5322518
unplanned,water_logging,Unknown,False,21,2,4,0,78.65824207175604,High,10561.752021566666,12.9641033,77.5825436
unplanned,vehicle_breakdown,bmtc_bus,False,21,2,4,0,78.66314942860716,High,48.241677716666665,12.9664808,77.5871217
unplanned,tree_fall,Unknown,False,21,2,4,30,78.63344207951786,Low,1.08226485,13.0505275,77.5429039
unplanned,tree_fall,Unknown,False,21,2,4,30,78.63343604271323,Low,5.65005935,13.0505856,77.542888
unplanned,vehicle_breakdown,bmtc_bus,False,21,2,4,38,78.6573377391336,Low,25.400910866666667,12.9734924,77.5800572
unplanned,tree_fall,Unknown,True,21,2,4,1,0.0002159710397253587,Low,90.36819135,13.0196287,77.5323874
unplanned,others,Unknown,False,21,2,4,38,78.66529838850012,High,72.40416073333334,12.993329,77.5848089
unplanned,tree_fall,Unknown,False,22,2,4,30,78.62740943957166,Low,2.2148222166666667,13.0547137,77.5360817
unplanned,tree_fall,Unknown,False,22,2,4,16,78.66385678919724,Low,2.9933802,13.0102206,77.5805164
unplanned,vehicle_breakdown,heavy_vehicle,False,22,2,4,10,78.59175689362804,Low,86.31498898333332,12.9600517,77.5158133
unplanned,vehicle_breakdown,bmtc_bus,False,21,2,4,27,78.66438459171164,High,122.3091843,12.8970624,77.5999432
unplanned,tree_fall,Unknown,False,21,2,4,16,78.66153000036566,Low,1470.0430174833334,13.0325272,77.5744129
unplanned,tree_fall,Unknown,False,22,2,4,16,78.66150182007594,Low,1440.6004007333333,13.0324833,77.5743917
unplanned,tree_fall,Unknown,False,22,2,4,16,78.66418777654513,Low,2916.208728316667,13.0272314,77.5779974
unplanned,tree_fall,Unknown,False,22,2,4,16,78.66107141671066,Low,3.84088875,13.0277221,77.574755
unplanned,vehicle_breakdown,heavy_vehicle,False,0,1,1,20,78.78175112421505,Low,21.41101248333333,13.01293275,77.69960033
unplanned,vehicle_breakdown,bmtc_bus,False,1,1,1,38,78.66544118904429,High,95.43601241666667,12.9995738,77.5839076
unplanned,vehicle_breakdown,lcv,False,20,2,4,37,78.60529120065209,High,134.74435643333334,12.985619,77.5252572
unplanned,vehicle_breakdown,bmtc_bus,False,22,2,4,25,78.67074207599534,High,172.854602,12.9798655,77.5925818
unplanned,tree_fall,Unknown,False,22,2,4,16,78.66107002480497,Low,1.8546648166666666,13.0276869,77.5747595
unplanned,tree_fall,Unknown,False,22,2,4,16,78.66727648244309,Low,1411.9529968833333,13.0281595,77.5809735
planned,public_event,Unknown,True,20,3,4,24,0.019084361001512815,High,240.00028366666666,12.96417661,77.56987194
unplanned,vehicle_breakdown,truck,False,19,2,4,16,78.66567286563495,High,155.99637861666668,13.0036787,77.5834546
planned,construction,Unknown,True,12,6,3,21,0.0017796526798728599,High,5005.2656283999995,12.98306392,77.61063549
planned,construction,Unknown,True,12,6,3,21,0.0037817079287713476,High,5006.999919066667,12.97736496,77.60867728
unplanned,vehicle_breakdown,auto,False,21,2,4,10,78.62722536773612,High,137.64150461666668,12.957204,77.5522497
unplanned,vehicle_breakdown,taxi,False,20,2,4,16,78.64727731531683,High,160.2333548,13.0160943,77.5627199
unplanned,vehicle_breakdown,heavy_vehicle,False,20,2,4,0,78.65991867619746,High,157.05064361666666,12.9650958,77.5840776
unplanned,vehicle_breakdown,bmtc_bus,False,21,2,4,19,78.6447880750298,Low,133.85913341666665,12.9176787,77.5766477
unplanned,vehicle_breakdown,private_bus,False,0,3,4,13,78.70798344921901,High,1.8602173666666666,13.1159263,77.6074683
unplanned,vehicle_breakdown,lcv,False,21,2,4,10,78.61783608957343,High,133.9910949,12.95385622,77.54328959
unplanned,pot_holes,Unknown,False,0,3,4,5,78.75587362437146,High,8.089394433333334,12.9313365,77.6869884
unplanned,vehicle_breakdown,lcv,False,22,2,4,14,78.56398167783286,Low,134.38441688333333,13.0570638,77.4713644
unplanned,vehicle_breakdown,heavy_vehicle,False,22,2,4,9,78.72819248339111,High,126.87731491666666,12.9216517,77.6605383
unplanned,Debris,Unknown,False,1,3,4,19,78.63303852307227,High,1.1510360333333334,12.9168257,77.5648784
unplanned,accident,Unknown,False,23,2,4,27,78.64766228419042,High,179.12665909999998,12.8583284,77.5894205
unplanned,pot_holes,Unknown,False,2,3,4,5,78.75559680332483,High,1197.5816669666667,12.9312414,77.6867236
unplanned,vehicle_breakdown,bmtc_bus,False,23,2,4,0,78.65957956066286,High,163.11484375,12.9639479,77.5839256
unplanned,pot_holes,Unknown,False,5,3,4,38,78.63017639166128,High,20291.099740683334,12.9751915,77.5522343
unplanned,vehicle_breakdown,private_bus,False,1,3,4,19,78.63609290282527,High,175.66196033333333,12.9146741,77.5683331
unplanned,vehicle_breakdown,bmtc_bus,False,4,3,4,29,78.77163028769615,High,14.215720066666668,12.9570122,77.6986845
unplanned,vehicle_breakdown,others,False,4,3,4,28,78.81483078377367,Low,30.141563983333334,12.9383414,77.7455907
unplanned,vehicle_breakdown,truck,False,4,3,4,37,78.58932216348214,Low,39.16561766666667,12.965224,77.5124798
unplanned,vehicle_breakdown,others,False,4,3,4,38,78.6684442564341,High,35.277611050000004,12.9861104,77.5892071
unplanned,vehicle_breakdown,bmtc_bus,False,23,2,4,13,78.67468466638917,Low,159.68157638333332,13.1406527,77.5695124
unplanned,vehicle_breakdown,bmtc_bus,False,23,2,4,13,78.67466468624885,Low,157.82754136666665,13.1408967,77.5694508
unplanned,vehicle_breakdown,private_bus,False,0,3,4,13,78.70791425760213,High,144.0918697333333,13.1160235,77.6073817
unplanned,pot_holes,Unknown,True,5,3,4,24,5.350224294316691e-05,Low,226.26412686666666,12.9380425,77.5572228
unplanned,procession,Unknown,False,3,1,1,28,78.84227066352054,Low,165.71810545000002,12.96239447,77.76940255
unplanned,road_conditions,Unknown,False,6,3,4,19,78.60825094011325,Low,8.91172925,12.876021,77.5465357
unplanned,vehicle_breakdown,bmtc_bus,False,5,3,4,30,78.63066830774841,High,112.07016571666666,13.0260439,77.5442079
unplanned,pot_holes,Unknown,False,6,3,4,4,78.7138476121304,High,6.312002883333333,13.0377677,77.6265832
unplanned,pot_holes,Unknown,False,6,3,4,4,78.71325161016304,High,14.014657266666667,13.0377549,77.625981
unplanned,road_conditions,Unknown,False,6,3,4,5,78.75613105481838,High,5.299625766666667,12.931388,77.6872408
unplanned,pot_holes,Unknown,False,6,3,4,4,78.71379071156701,High,14.50303945,13.0377308,77.6265317
unplanned,tree_fall,Unknown,False,6,3,4,0,78.64045147252101,Low,11.012694100000001,12.9443371,77.5678074
unplanned,accident,Unknown,False,8,3,4,13,78.73531951598264,High,61.25817286666667,13.161945,77.6274033
unplanned,vehicle_breakdown,bmtc_bus,False,6,3,4,37,78.61153879004297,High,142.6605527,12.9820506,77.5321894
unplanned,vehicle_breakdown,bmtc_bus,False,5,3,4,0,78.65104762129353,Low,141.63526753333332,12.9369558,77.5797813
unplanned,vehicle_breakdown,bmtc_bus,False,5,3,4,0,78.6510798789492,Low,136.46582,12.93699,77.5798083
unplanned,vehicle_breakdown,lcv,False,8,3,4,28,78.83625664845685,Low,21.601354866666668,12.9951275,77.7578422
unplanned,vehicle_breakdown,bmtc_bus,False,6,3,4,34,78.73263907877696,Low,155.13445791666666,12.8360783,77.679235
unplanned,vehicle_breakdown,bmtc_bus,False,7,3,4,30,78.63647182764493,High,123.66697155,13.0418026,77.5474441
unplanned,vehicle_breakdown,private_car,False,7,3,4,20,78.79699026487812,Low,154.66109703333333,13.0045216,77.7164596
unplanned,vehicle_breakdown,heavy_vehicle,False,10,3,4,10,78.61872705068411,High,2.5509494,12.9543734,77.5441065
unplanned,vehicle_breakdown,others,False,8,3,4,32,78.68400350682472,High,151.3633766833333,13.05316235,77.59373274
unplanned,congestion,Unknown,False,4,3,4,32,78.67189278436605,High,175.20564331666668,13.0447324,77.5828697
unplanned,vehicle_breakdown,heavy_vehicle,False,5,3,4,37,78.60041018287457,High,147.654603,12.9871709,77.5200482
unplanned,vehicle_breakdown,private_bus,False,6,3,4,10,78.58994291350399,High,135.07511813333335,12.9365181,77.5179052
unplanned,vehicle_breakdown,taxi,False,10,3,4,32,78.68501581626856,High,138.36629783333333,13.0621394,77.5932486
unplanned,vehicle_breakdown,heavy_vehicle,False,20,3,4,30,78.64477422392494,High,164.76844843333336,13.0440965,77.5554773
unplanned,vehicle_breakdown,heavy_vehicle,False,20,3,4,30,78.6270949327096,High,25.814847433333334,13.0287453,77.5401306
planned,public_event,Unknown,True,17,3,4,17,0.03986291418151003,Low,540.0006760833334,13.00200051,77.61210604
unplanned,vehicle_breakdown,others,False,21,3,4,30,78.6280546823659,Low,154.33442935,13.0413355,77.5389873
unplanned,vehicle_breakdown,heavy_vehicle,False,19,3,4,25,78.70992949834616,Low,141.52885811666664,12.9617137,77.6353462
planned,public_event,Unknown,True,19,3,4,21,0.011184654520494875,Low,300.00012795000004,12.99351325,77.60736145
unplanned,vehicle_breakdown,bmtc_bus,False,19,3,4,6,78.58975020153133,Low,143.66383616666664,13.0483937,77.4989565
unplanned,vehicle_breakdown,others,False,19,3,4,11,78.72697927133248,High,128.75527346666667,12.9869092,77.6484221
unplanned,tree_fall,Unknown,False,21,3,4,11,78.74052353609927,Low,28.983407083333336,12.9904696,77.661559
unplanned,construction,Unknown,False,22,3,4,5,78.76877474458685,Low,18559.315108883333,12.9380884,77.698943
planned,public_event,Unknown,True,19,3,4,7,0.008242410803279629,High,240.00028036666666,12.90649007,77.57322032
unplanned,accident,Unknown,False,21,3,4,18,78.70474972308861,High,79.42854783333334,12.8787483,77.6439017
unplanned,vehicle_breakdown,lcv,False,22,3,4,19,78.6533343661432,Low,40.94667245,12.9170075,77.5854234
unplanned,vehicle_breakdown,heavy_vehicle,False,23,3,4,9,78.69545495328072,Low,141.5918242,12.9251681,77.6267651
unplanned,vehicle_breakdown,heavy_vehicle,False,23,3,4,10,78.58997546309695,High,156.02939041666664,12.9365169,77.5179384
unplanned,pot_holes,Unknown,False,23,3,4,16,78.64282749975861,High,1924.8340415666667,13.01853031,77.557799
unplanned,vehicle_breakdown,private_car,False,22,3,4,16,78.66686429549507,Low,127.28807688333333,13.0255459,77.5809944
unplanned,vehicle_breakdown,bmtc_bus,False,22,3,4,38,78.66573567525164,High,131.1375467,12.9984087,77.5844014
unplanned,vehicle_breakdown,private_car,False,22,3,4,16,78.66683396903443,Low,125.33041413333333,13.0255587,77.5809615
unplanned,tree_fall,Unknown,False,1,4,4,25,78.6905833154051,High,56.14068003333333,12.9801535,77.6126505
unplanned,vehicle_breakdown,private_car,True,1,4,4,24,1.5255490816119525e-05,High,177.74242685,12.9642872,77.5855534
unplanned,vehicle_breakdown,truck,False,2,4,4,20,78.79797437650669,Low,24.558327416666668,13.02274,77.7144067
unplanned,vehicle_breakdown,bmtc_bus,False,0,4,4,9,78.68863421813899,High,122.46730586666666,12.9253594,77.6198186
unplanned,vehicle_breakdown,private_car,False,1,4,4,0,78.66128379573911,High,76.01982724999999,12.9644827,77.5855641
unplanned,accident,Unknown,True,1,4,4,7,4.5178424057807505e-05,Low,215.6958954,12.9270085,77.5929782
unplanned,vehicle_breakdown,lcv,False,2,4,4,14,78.56150803614112,Low,161.90063636666667,13.057985,77.4687006
unplanned,vehicle_breakdown,others,False,1,4,4,25,78.67680385345508,High,150.08867266666667,12.9768317,77.5992352
unplanned,vehicle_breakdown,lcv,False,1,4,4,0,78.66863008535599,High,360.9185578,12.9680124,77.5924224
unplanned,vehicle_breakdown,bmtc_bus,False,2,4,4,22,78.69439379339282,High,132.84111923333333,13.0983514,77.5966546
unplanned,vehicle_breakdown,heavy_vehicle,False,4,4,4,14,78.5488455625079,Low,27.298369933333333,13.0642359,77.4548054
unplanned,procession,Unknown,False,4,4,4,22,78.68306533537402,Low,166.51508978333334,13.0990637,77.5850456
unplanned,vehicle_breakdown,bmtc_bus,False,5,4,4,22,78.67707943799722,Low,19.613311966666668,13.0953378,77.579604
unplanned,vehicle_breakdown,bmtc_bus,True,5,4,4,1,2.4318717069980982e-05,High,22.866434683333335,13.0161342,77.5623277
unplanned,vehicle_breakdown,ksrtc_bus,False,6,4,4,0,78.66364167738985,High,4.514556916666667,12.9681141,77.5873478
unplanned,vehicle_breakdown,heavy_vehicle,False,6,4,4,38,78.66727288816305,High,65.88228085,12.9837761,77.5884101
unplanned,vehicle_breakdown,bmtc_bus,False,6,4,4,6,78.59974242004198,High,163.56371378333333,13.0442013,77.509795
unplanned,water_logging,Unknown,False,7,4,4,27,78.66263237151148,High,4.4876271,12.8930609,77.5988319
unplanned,vehicle_breakdown,bmtc_bus,False,5,4,4,19,78.636870674887,High,129.21355405,12.9153923,77.569002
unplanned,vehicle_breakdown,bmtc_bus,False,5,4,4,19,78.63690052784423,Low,123.21328145000001,12.9154089,77.5690295
unplanned,tree_fall,Unknown,False,7,4,4,32,78.6790730493986,Low,4.926016133333333,13.057764,77.5879587
unplanned,vehicle_breakdown,bmtc_bus,False,7,4,4,37,78.58843064204372,High,65.73337496666666,12.9890452,77.5075876
unplanned,vehicle_breakdown,bmtc_bus,False,5,4,4,22,78.69502562423382,High,151.27772693333333,13.0992955,77.597136
unplanned,vehicle_breakdown,lcv,False,5,4,4,4,78.7017884267974,High,136.41212136666667,13.041915,77.6136583
unplanned,water_logging,Unknown,False,7,4,4,9,78.66741186820822,High,17.158895616666666,12.9054715,77.601614
unplanned,water_logging,Unknown,False,8,4,4,9,78.68945242850994,High,11104.434494416666,12.9189686,77.621712
unplanned,water_logging,Unknown,False,8,4,4,9,78.66977701993461,High,16643.272849049998,12.9264567,77.6005189
unplanned,water_logging,Unknown,False,7,4,4,9,78.66777253880902,High,11.62268395,12.9055889,77.6019601
unplanned,water_logging,Unknown,False,7,4,4,25,78.70549702509247,Low,6.817788383333333,12.9616183,77.6308683
unplanned,water_logging,Unknown,False,8,4,4,9,78.69428799796802,High,9.0038015,12.9076688,77.6284938
unplanned,water_logging,Unknown,False,8,4,4,27,78.657950284417,High,48.6809097,12.8817524,77.5959638
unplanned,tree_fall,Unknown,False,8,4,4,9,78.6929668663419,High,21.22906456666667,12.9312087,77.6232367
unplanned,vehicle_breakdown,bmtc_bus,False,8,4,4,30,78.64384544181739,Low,61.20698983333333,13.0816844,77.5482041
unplanned,water_logging,Unknown,False,7,4,4,9,78.6864971266215,High,142.51633531666667,12.9252638,77.617668
unplanned,water_logging,Unknown,False,7,4,4,9,78.69427927650558,High,142.60775533333333,12.9072662,77.6285519
unplanned,water_logging,Unknown,False,8,4,4,9,78.67001354584069,High,5.273567099999999,12.9286326,77.6003962
unplanned,water_logging,Unknown,False,8,4,4,9,78.67008117896168,High,16633.550239283333,12.928654,77.6004612
unplanned,tree_fall,Unknown,False,8,4,4,9,78.66657568378065,High,184.53472881666667,12.9120476,77.5996724
unplanned,water_logging,Unknown,False,8,4,4,9,78.66628251034244,High,6.3680842,12.9022026,77.6010127
unplanned,tree_fall,Unknown,True,8,4,4,7,0.000764540025108377,Low,16.979291516666667,12.941638,77.5982188
unplanned,water_logging,Unknown,False,8,4,4,0,78.674447235768,Low,40.04127323333333,12.9423002,77.6026128
unplanned,tree_fall,Unknown,False,8,4,4,19,78.62094759373825,High,72.61776366666666,12.9244997,77.5513424
unplanned,tree_fall,Unknown,True,8,4,4,7,6.720863038010601e-06,Low,96.0607395,12.9309026,77.580145
unplanned,tree_fall,Unknown,False,8,4,4,19,78.65363197666547,Low,1393.5329934833333,12.9163366,77.5858368
unplanned,vehicle_breakdown,heavy_vehicle,False,5,4,4,22,78.69668109439185,High,169.81861326666666,13.0987617,77.598905
unplanned,vehicle_breakdown,heavy_vehicle,False,6,4,4,38,78.66724576450662,High,140.35354873333333,12.9846318,77.5882394
unplanned,vehicle_breakdown,heavy_vehicle,False,6,4,4,4,78.74195180918092,Low,127.29510553333333,13.064047,77.6506642
unplanned,vehicle_breakdown,bmtc_bus,False,8,4,4,32,78.68781629262394,Low,179.29378981666665,13.0220034,77.6028341
unplanned,vehicle_breakdown,ksrtc_bus,True,8,4,4,7,0.0005294142895693329,Low,32.29701493333333,12.941473,77.5974971
unplanned,water_logging,Unknown,False,8,4,4,9,78.69166960064501,High,4.869068116666667,12.9141721,77.6247578
unplanned,water_logging,Unknown,False,8,4,4,9,78.69173005236765,High,7.926419933333333,12.9132493,77.6249726
unplanned,tree_fall,Unknown,False,8,4,4,0,78.67087314185777,Low,7.872305483333333,12.9467539,77.5982464
unplanned,water_logging,Unknown,False,9,4,4,9,78.68356433078004,High,49.00153375,12.9242106,77.6148702
unplanned,water_logging,Unknown,False,8,4,4,19,78.64236583655675,High,1373.5645042166666,12.9066867,77.5760217
unplanned,tree_fall,Unknown,True,8,4,4,7,6.377789585513133e-05,High,5581.945796483333,12.9354269,77.6087904
unplanned,water_logging,Unknown,False,8,4,4,9,78.66942604597543,High,8107.591559133333,12.9054074,77.6036665
unplanned,water_logging,Unknown,False,8,4,4,27,78.66579156498246,High,9920.083772599999,12.9000457,77.6008736
unplanned,water_logging,Unknown,False,9,4,4,9,78.69189899165596,High,5.283970283333333,12.9135899,77.6250872
unplanned,tree_fall,Unknown,True,9,4,4,7,3.5956223382595325e-05,High,5.911613933333333,12.9119883,77.6242867
unplanned,tree_fall,Unknown,True,9,4,4,7,5.075756101112876e-05,Low,5.438897766666667,12.9372981,77.6175611
unplanned,water_logging,Unknown,False,9,4,4,9,78.69208162349247,High,1.9268652000000002,12.913188,77.6253392
unplanned,water_logging,Unknown,False,9,4,4,9,78.69201527874972,High,5.6532868,12.9138008,77.62517
unplanned,water_logging,Unknown,False,9,4,4,9,78.69167625964663,High,1.4280190666666668,12.9133519,77.624901
unplanned,water_logging,Unknown,False,9,4,4,0,78.66925903647939,Low,16.520815783333333,12.9413183,77.5975167
unplanned,tree_fall,Unknown,True,9,4,4,21,5.540658805020665e-05,Low,548.7531311166666,12.9846079,77.6223905
unplanned,others,Unknown,False,9,4,4,9,78.70211245898855,Low,19.352012600000002,12.9250639,77.6335316
unplanned,tree_fall,Unknown,False,9,4,4,19,78.65706246855301,Low,1320.4380245833333,12.9102602,77.5903258
unplanned,tree_fall,Unknown,False,9,4,4,18,78.70636473823073,High,3.8499012833333333,12.87414,77.646303
unplanned,tree_fall,Unknown,False,9,4,4,18,78.70635461987351,High,3.15620885,12.8741282,77.6462947
unplanned,tree_fall,Unknown,True,10,4,4,7,2.2095248357134664e-05,High,2.5331485999999996,12.9121101,77.5997927
unplanned,tree_fall,Unknown,True,10,4,4,7,1.487716371831294e-05,Low,4.817012433333333,12.9103666,77.5921255
unplanned,tree_fall,Unknown,False,11,4,4,19,78.65459811542996,Low,10.972929599999999,12.9164137,77.5868034
unplanned,water_logging,Unknown,False,10,4,4,10,78.63476802797322,Low,2.3337873333333334,12.9493032,77.5612164
unplanned,tree_fall,Unknown,True,10,4,4,24,0.00024465199775063995,Low,536.4933603333334,12.9436591,77.5759531
unplanned,vehicle_breakdown,ksrtc_bus,False,18,4,4,16,78.66709671941858,High,48.25659278333333,13.0106945,77.5837221
unplanned,vehicle_breakdown,ksrtc_bus,False,17,4,4,0,78.66814282194397,High,133.36236911666666,12.964882,77.5924515
unplanned,tree_fall,Unknown,False,19,4,4,19,78.6581322688643,High,3.5296479499999998,12.9070673,77.5919415
unplanned,vehicle_breakdown,others,False,20,4,4,30,78.64238189622655,Low,126.74682433333334,13.0521451,77.5516972
unplanned,vehicle_breakdown,others,False,18,4,4,10,78.61606841307943,High,4338.346311383333,12.9530009,77.5416403
unplanned,vehicle_breakdown,heavy_vehicle,False,19,4,4,13,78.72181472922153,High,178.38514948333335,13.1388684,77.6176156
unplanned,vehicle_breakdown,private_bus,False,19,4,4,38,78.65140338587854,Low,166.78037003333333,12.9796296,77.5730138
unplanned,water_logging,Unknown,False,18,4,4,25,78.69604478658425,Low,4496.882621716666,12.9681974,77.6201863
unplanned,vehicle_breakdown,bmtc_bus,False,20,4,4,9,78.72931303138178,High,132.49707815,12.9217602,77.6616562
unplanned,water_logging,Unknown,False,20,4,4,19,78.6482437731517,Low,3.8419304000000003,12.9170047,77.5802632
unplanned,water_logging,Unknown,False,20,4,4,9,78.6705764683382,High,5.539180983333334,12.9302764,77.600693
unplanned,vehicle_breakdown,lcv,False,20,4,4,34,78.73168640482709,Low,45.581358183333336,12.8386875,77.6778382
unplanned,tree_fall,Unknown,True,21,4,4,7,3.362171916863071e-05,Low,305.4159834166667,12.930675,77.5823783
planned,construction,Unknown,False,20,4,4,29,78.77574989891464,High,761.8740015166666,12.969424,77.7007903
unplanned,vehicle_breakdown,heavy_vehicle,False,18,4,4,28,78.82870875789087,Low,159.52467975,12.9832559,77.7521729
unplanned,vehicle_breakdown,private_bus,False,19,4,4,38,78.65116938167769,Low,130.87718685,12.9792611,77.5728382
unplanned,vehicle_breakdown,heavy_vehicle,False,18,4,4,22,78.69646362903678,High,170.49242291666667,13.0977395,77.598857
unplanned,vehicle_breakdown,heavy_vehicle,False,18,4,4,28,78.82863394719675,Low,157.00089131666667,12.9831083,77.7521217
unplanned,vehicle_breakdown,truck,False,18,4,4,11,78.75241143324685,Low,176.44136471666667,12.9985488,77.6722604
unplanned,vehicle_breakdown,heavy_vehicle,False,18,4,4,28,78.82873732430023,Low,161.53723061666668,12.9833988,77.752178
unplanned,others,Unknown,False,21,4,4,16,78.67877128124896,Low,18849.225505483333,13.0243754,77.5932645
unplanned,accident,Unknown,False,21,4,4,0,78.64720887333316,Low,80.79589445,12.9491715,77.5738514
unplanned,pot_holes,Unknown,False,22,4,4,38,78.62845994981753,High,1.5275141833333334,12.9828222,77.5492169
unplanned,tree_fall,Unknown,False,22,4,4,16,78.63350443971628,High,155.89572216666664,12.9999679,77.5514594
unplanned,vehicle_breakdown,others,False,22,4,4,16,78.66741360291205,High,3335.3520051166665,13.0121435,77.5838004
unplanned,pot_holes,Unknown,False,23,4,4,5,78.75590713977374,High,4.356982133333333,12.9312901,77.6870301
unplanned,vehicle_breakdown,bmtc_bus,False,21,4,4,22,78.66344349110243,Low,450.51877851666666,13.0977567,77.5653667
unplanned,vehicle_breakdown,private_car,False,23,4,4,9,78.67065217244021,High,126.95406005,12.9299412,77.6008256
unplanned,vehicle_breakdown,lcv,False,20,4,4,37,78.60667120837884,High,162.35013410000002,12.9858383,77.5266197
unplanned,vehicle_breakdown,private_car,False,21,4,4,9,78.67019665473886,High,152.73710878333335,12.9298884,77.6003726
unplanned,vehicle_breakdown,bmtc_bus,False,21,4,4,30,78.62643590814656,Low,129.73180456666668,13.0550354,77.5350403
unplanned,vehicle_breakdown,others,False,1,5,4,10,78.60866874896168,High,26.135068450000002,12.9480688,77.5349619
unplanned,tree_fall,Unknown,False,10,4,4,0,78.64339322771792,Low,1979.5876515999998,12.9421468,77.5711553
unplanned,accident,Unknown,False,22,4,4,16,78.6566842205273,Low,111.93679301666666,13.0148804,77.572462
unplanned,vehicle_breakdown,others,False,22,4,4,11,78.73630593811443,High,148.9491598666667,13.0200674,77.6523259
unplanned,vehicle_breakdown,others,False,22,4,4,32,78.67769969232049,High,167.65477324999998,13.0387689,77.5897605
unplanned,vehicle_breakdown,ksrtc_bus,False,1,5,4,25,78.69616349983032,High,35.63386856666667,12.9723001,77.6196211
unplanned,vehicle_breakdown,lcv,False,0,5,4,25,78.68545819411983,High,152.14224496666665,12.9804811,77.6073994
unplanned,vehicle_breakdown,heavy_vehicle,False,2,5,4,30,78.62413962548645,High,14.878878216666667,13.0299924,77.5369243
unplanned,vehicle_breakdown,lcv,False,2,5,4,19,78.61960849575895,High,134.70333405,12.9253285,77.5498467
unplanned,vehicle_breakdown,private_car,False,3,5,4,16,78.64952284900396,High,128.14574973333333,13.0142196,77.5653114
unplanned,vehicle_breakdown,others,False,22,4,4,32,78.67744317717933,High,165.61519518333336,13.0388688,77.5894836
unplanned,others,Unknown,False,3,5,4,38,78.66103000239175,Low,2533.2403774,12.9763484,77.5833231
unplanned,vehicle_breakdown,bmtc_bus,False,3,5,4,25,78.68196718417512,Low,156.92555253333333,12.9831191,77.6034186
unplanned,vehicle_breakdown,bmtc_bus,False,3,5,4,16,78.65371560773411,Low,10.893185316666667,13.004029,77.5712718
unplanned,others,Unknown,False,4,5,4,0,78.68040371438333,High,27.980516383333335,12.9581776,77.6060021
unplanned,others,Unknown,False,5,5,4,16,78.66690815933367,Low,10.706712733333335,13.02546,77.5810533
unplanned,vehicle_breakdown,bmtc_bus,False,4,5,4,0,78.64861947929337,Low,48.87457525,12.9571937,77.573942
unplanned,vehicle_breakdown,lcv,False,4,5,4,25,78.68429522870781,High,58.50246776666667,12.9666429,77.6085336
unplanned,vehicle_breakdown,bmtc_bus,False,5,5,4,0,78.67244203753799,High,151.9969857,12.9649958,77.5967913
unplanned,road_conditions,Unknown,False,5,5,4,37,78.60541432997447,High,15344.172978333334,12.9854527,77.5254099
unplanned,Debris,Unknown,False,21,1,11,0,78.64693698004285,Low,196314.43336089997,12.9603495,77.571709
unplanned,vehicle_breakdown,bmtc_bus,False,5,5,4,37,78.58850842400933,High,156.54986288333333,12.9891178,77.5076543
unplanned,water_logging,Unknown,False,6,5,4,6,78.61284827250049,Low,4277.100377116667,13.0465802,77.5226848
unplanned,others,Unknown,False,5,5,4,37,78.58545382348535,High,15.466111833333335,12.9902449,77.5043682
unplanned,others,Unknown,False,5,5,4,10,78.5945240190548,Low,17.213646466666667,12.9580761,77.5189491
unplanned,vehicle_breakdown,heavy_vehicle,False,4,5,4,10,78.58950305423618,Low,124.96936523333333,12.9601628,77.5135096
unplanned,vehicle_breakdown,lcv,False,4,5,4,25,78.68594251878386,High,137.55095676666667,12.9731014,77.6091244
unplanned,water_logging,Unknown,False,6,5,4,22,78.64605481590735,Low,2869.6824936,13.082551,77.5502985
unplanned,water_logging,Unknown,False,6,5,4,0,78.65133236384067,Low,5498.489504483334,12.9682876,77.5748387
unplanned,water_logging,Unknown,False,6,5,4,16,78.67369975757826,Low,7237.570884983334,13.0100214,77.5905302
unplanned,water_logging,Unknown,False,6,5,4,29,78.77431359889634,High,9.9643957,12.9731512,77.6987119
unplanned,water_logging,Unknown,False,6,5,4,10,78.60132028924326,High,13915.386989499999,12.9451673,77.5279962
unplanned,water_logging,Unknown,False,6,5,4,25,78.6768831199776,Low,14268.68317235,12.9961149,77.5960884
unplanned,water_logging,Unknown,False,6,5,4,30,78.64370474718291,High,106.6474918,13.0440977,77.5543926
unplanned,pot_holes,Unknown,False,20,4,12,38,78.65599678418239,Low,171989.48455218333,12.98338318,77.57704294
unplanned,water_logging,Unknown,True,6,5,4,24,0.0002311332299718853,High,34.892845400000006,12.9676097,77.5745054
unplanned,water_logging,Unknown,False,6,5,4,0,78.65231335902595,Low,38.75907891666667,12.9437467,77.5799318
unplanned,water_logging,Unknown,False,6,5,4,25,78.67640264563065,Low,948.7411432333333,12.9947561,77.5958288
