iter	TotalF1	MultiClass
1726	0.8942557421	0.3590351427
1727	0.8945729826	0.3589148858
1728	0.8942557421	0.3587948878
1729	0.8940941307	0.3586761721
1730	0.8947345418	0.3585000911
1731	0.8947345418	0.358366635
1732	0.8945788774	0.3582519636
1733	0.8945788774	0.3580620458
1734	0.8948960719	0.3579021233
1735	0.8948960719	0.3577626704
1736	0.8952190449	0.3576074187
1737	0.8953672639	0.3574648989
1738	0.8955228875	0.3573162325
1739	0.8952115722	0.3572414459
1740	0.8953672639	0.3570919728
1741	0.8955228875	0.3569988703
1742	0.8955228875	0.3568681185
1743	0.8955228875	0.3567016711
1744	0.8956843382	0.3565350465
1745	0.89584576	0.356347444
1746	0.8960071528	0.3562346021
1747	0.8960071528	0.356080865
1748	0.8963168637	0.3559554759
1749	0.8960071528	0.3558587181
1750	0.896324097	0.3557801288
1751	0.8966207641	0.3556695154
1752	0.8966207641	0.35548407
1753	0.8967691382	0.3553698783
1754	0.8966134782	0.3553336521
1755	0.8970918253	0.355167072
1756	0.8970918253	0.3549830804
1757	0.8972531256	0.3548544052
1758	0.8972531256	0.3547249948
1759	0.8972531256	0.3546204756
1760	0.8975756401	0.3544507824
1761	0.8977368543	0.354311942
1762	0.8978851905	0.3541684598
1763	0.8975756401	0.3540082475
1764	0.8977239747	0.3538531074
1765	0.8975627303	0.3536675933
1766	0.8978851905	0.3535024882
1767	0.8977239747	0.3534109101
1768	0.8978851905	0.3532188721
1769	0.8980561857	0.3530803723
1770	0.8980434033	0.3529371682
1771	0.8983658331	0.3527741907
1772	0.8980434033	0.3526890145
1773	0.8983603407	0.352565373
1774	0.8983603407	0.3524458371
1775	0.8988438744	0.3522635944
1776	0.8986827251	0.352132375
1777	0.8988438744	0.3519734149
1778	0.8990049951	0.3518332371
1779	0.8988438744	0.3516717619
1780	0.8988438744	0.3515550515
1781	0.8990052143	0.3514566458
1782	0.899175895	0.3513487807
1783	0.899175895	0.3513087213
1784	0.899175895	0.3511809899
1785	0.899175895	0.3510271935
1786	0.899336999	0.3508896575
1787	0.8994980745	0.3507145061
1788	0.899336999	0.3505859064
1789	0.8994980745	0.3504656315
1790	0.8996591216	0.3503049295
1791	0.8999811307	0.3502189163
1792	0.9001420927	0.350040172
1793	0.8996715272	0.3499565827
1794	0.8996715272	0.3498358797
1795	0.9001420927	0.3496553594
1796	0.9001420927	0.3495191881
1797	0.8999811307	0.3493957522
1798	0.9001420927	0.3493155104
1799	0.9001543915	0.3491866794
1800	0.9003152898	0.3490280884
1801	0.9003152898	0.3488851372
1802	0.9006370021	0.3487651704
1803	0.900958602	0.3485675767
1804	0.9009680828	0.3484886326
1805	0.9009680828	0.3484076487
1806	0.9011328288	0.3482130344
1807	0.9014542901	0.3481072878
1808	0.9014542901	0.347975102
1809	0.9014542901	0.3478109403
1810	0.9014542901	0.3476407451
1811	0.9014542901	0.3476228679
1812	0.9014542901	0.3475511847
1813	0.9014542901	0.3474453114
1814	0.9014542901	0.3473229943
1815	0.9016198479	0.3471501728
1816	0.9016198479	0.3469718151
1817	0.9016198479	0.3468235756
1818	0.9016198479	0.3467228303
1819	0.901455196	0.3465367305
1820	0.901455196	0.3463991777
1821	0.9016198479	0.346262538
1822	0.9017845393	0.3461166462
1823	0.9019332662	0.3459405118
1824	0.9019332662	0.3458750266
1825	0.9019332662	0.345743663
1826	0.9022545743	0.3455919287
1827	0.9020899712	0.3454529156
1828	0.9023990493	0.3453293464
1829	0.9022374792	0.3452175446
1830	0.9022264198	0.3450237375
1831	0.9023911621	0.3449174489
1832	0.9020776999	0.3447775497
1833	0.9023915496	0.3445954319
1834	0.9023958714	0.3444371267
1835	0.9025442821	0.3443048055
1836	0.9023795286	0.3441965194
1837	0.9020820066	0.3441040479
1838	0.9024118581	0.3439660534
1839	0.9028775997	0.3438229885
1840	0.9024038676	0.3436590113
1841	0.9025483426	0.3435294298
1842	0.9025603115	0.343433656
1843	0.902556231	0.343312214
1844	0.9027130622	0.3431987173
1845	0.9027130622	0.3430801745
1846	0.9031989997	0.3429201718
1847	0.9038325372	0.3427277365
1848	0.9039810185	0.3425844513
1849	0.9043021121	0.3424118191
1850	0.9041447835	0.3422946086
1851	0.9043053343	0.3421506331
1852	0.9041288451	0.3420018935
1853	0.904289444	0.3418465094
1854	0.9047475932	0.3416780784
1855	0.9047475932	0.3415048516
1856	0.9052367947	0.3413424676
1857	0.9050879811	0.3412495117
1858	0.9047593483	0.341075395
1859	0.9049236447	0.3409530529
1860	0.9050683258	0.3408616548
1861	0.9050683258	0.3407930926
1862	0.90554172	0.3406863818
1863	0.9053656098	0.3405453256
1864	0.9052168444	0.3404300048
1865	0.9053656098	0.3403222616
1866	0.9056904977	0.340186991
1867	0.9058509295	0.3401406501
1868	0.9058509295	0.3399883728
1869	0.9064918874	0.3398508604
1870	0.9061711877	0.339723391
1871	0.906316049	0.3395743126
1872	0.9061556322	0.3394247344
1873	0.9064806186	0.3393230617
1874	0.9064806186	0.3391391037
1875	0.9064806186	0.3390057891
1876	0.9064761215	0.3388950135
1877	0.9064806186	0.3387347928
1878	0.9066281258	0.3385813924
1879	0.9066281258	0.33845072
1880	0.9069557195	0.338304722
1881	0.9069516399	0.3382103584
1882	0.9069516399	0.3380795958
1883	0.9069516399	0.3379751298
1884	0.9071119796	0.3378149422
1885	0.9071119796	0.3376923965
1886	0.9077484754	0.3375663038
1887	0.9077484754	0.3374644026
1888	0.9077484754	0.3373482516
1889	0.9080614545	0.3372249819
1890	0.9079125227	0.33708408
1891	0.908393014	0.3369121434
1892	0.9085531241	0.3368000409
1893	0.9080727134	0.3366880938
1894	0.908393014	0.336583605
1895	0.908393014	0.3364913736
1896	0.9082374756	0.3363992602
1897	0.9085578149	0.3362662085
1898	0.9085578149	0.336110364
1899	0.9090270133	0.3359509383
1900	0.9088669041	0.3358486938
1901	0.9091786708	0.3356949906
1902	0.9093276521	0.3355920099
1903	0.909498848	0.3354334026
1904	0.9096478424	0.3353032114
1905	0.9094877606	0.3351556234
1906	0.9098077863	0.3350447141
1907	0.9098116354	0.3348898557
1908	0.9096626156	0.3347504752
1909	0.9098079864	0.3345770985
1910	0.9102798666	0.3344560825
1911	0.9101197021	0.3343087431
1912	0.9104435834	0.3342431191
1913	0.9106036752	0.3340841581
1914	0.9105950718	0.3340000428
1915	0.9104309928	0.3338173708
1916	0.9105950718	0.3337136187
1917	0.9110753259	0.3335533061
1918	0.9107551831	0.3334460896
1919	0.9109105148	0.3332706235
1920	0.9110706046	0.3331839877
1921	0.9112306679	0.3330498397
1922	0.9113943703	0.3328746326
1923	0.9113943703	0.332726655
1924	0.9112342876	0.3325644234
1925	0.9115496465	0.3324743024
1926	0.9116987945	0.332385734
1927	0.9116987945	0.3322413628
1928	0.9118588623	0.3321072785
1929	0.9120189036	0.3319710934
1930	0.912338907	0.3318441634
1931	0.9124988692	0.3316879217
1932	0.9121789185	0.3315406886
1933	0.9120189036	0.3314245121
1934	0.9126588052	0.3312688917
1935	0.9124988692	0.3311511367
1936	0.9128187149	0.331043183
1937	0.9126588052	0.3308686899
1938	0.9131384557	0.3307181104
1939	0.9129785983	0.33054948
1940	0.9129785983	0.3303903095
1941	0.9129785983	0.3302611557
1942	0.9129785983	0.3301859089
1943	0.9129785983	0.3300886166
1944	0.9129785983	0.3300040509
1945	0.9129785983	0.3299065635
1946	0.9131278109	0.3297781465
1947	0.9131278109	0.32965823
1948	0.9131278109	0.3295032128
1949	0.913447512	0.3293543154
1950	0.9136073234	0.3291924193
1951	0.9136073234	0.3291255048
1952	0.9137671088	0.3289891302
1953	0.9136073234	0.3288433637
1954	0.9136073234	0.3287632614
1955	0.9139268681	0.3286657759
1956	0.9137671088	0.3285669847
1957	0.9137671088	0.3284107908
1958	0.9137671088	0.3283026957
1959	0.9140866015	0.3281697405
1960	0.9140866015	0.3279805303
1961	0.9139268681	0.327836337
1962	0.9144054999	0.3276831218
1963	0.914571921	0.3275407782
1964	0.914731653	0.3274160924
1965	0.914891359	0.3272715152
1966	0.9150543897	0.3271323862
1967	0.9148943461	0.3270543755
1968	0.9152213711	0.3269107329
1969	0.915380995	0.3267128276
1970	0.915699367	0.3266532667
1971	0.9152137715	0.3265419447
1972	0.9153734455	0.3264089135
1973	0.9160114601	0.3262826133
1974	0.9163305165	0.3261796575
1975	0.9166585812	0.3260700155
1976	0.9164965719	0.3259732788
1977	0.9164965719	0.3258867676
1978	0.9171335047	0.3257254792
1979	0.91680891	0.3256542305
1980	0.9168155358	0.3256051119
1981	0.9166597147	0.3254758716
1982	0.9169844391	0.3253297826
1983	0.916500235	0.3252091609
1984	0.9166622246	0.3251156315
1985	0.9168180955	0.3249704116
1986	0.9168180955	0.3248459226
1987	0.9168180955	0.3247325399
1988	0.9169797086	0.3246240208
1989	0.9168201746	0.3244873366
1990	0.9171392172	0.3243621632
1991	0.9176166953	0.324238417
1992	0.9177761128	0.3241258128
1993	0.9174572525	0.3239959028
1994	0.9172977843	0.3238659645
1995	0.9180980891	0.323731906
1996	0.9180948719	0.323618448
1997	0.9179323749	0.3234729136
1998	0.9180948719	0.3233414043
1999	0.9182542137	0.3232388285
